conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1277752390049910784,Mon Jun 29 23:54:43 +0000 2020,2,These are the dudes in the kitchen of the party with their Fine Wine while everyone else is drinking goon mixed with dirt https://t.co/QYL4akE8gn,1277752390049910784,https://pbs.twimg.com/media/Ebt9BXPUwAArvm4.jpg,,en,,0,0,0,https://x.com/LoveY0uNamjoon/status/1277752390049910784,1049686809729351680,LoveY0uNamjoon
1277751415071531011,Mon Jun 29 23:50:51 +0000 2020,0,My Goon Squad shirt from @markuspr1m3_ and y all gonna see me in that joint 24/7,1277751415071531011,,,en,,0,0,0,https://x.com/DianaW_ATee/status/1277751415071531011,207168027,DianaW_ATee
1277737798506872832,Mon Jun 29 23:49:22 +0000 2020,1,@JoeLongBalls I've been more consistent about working out lately since you started meming about it. Thanks fan. I'll make sure to stay chubby enough to just be a wasteland goon.,1277751041291767808,,JoeLongBalls,en,,0,0,0,https://x.com/SpecterM91/status/1277751041291767808,78697934,SpecterM91
1277749646912294912,Mon Jun 29 23:43:49 +0000 2020,15,I don t have to tell you to goon. Your hand is already pumping that pathetic dick of yours. Your balls fill up at the thought of seeing money go from your bank account to mine. Nothing makes you harder than the thought of sending to me. catfish findom @RTForFollow1__ https://t.co/8Z8HSCLqbp,1277749646912294912,https://pbs.twimg.com/media/Ebt6h7NXgAEAYv1.jpg,,en,,0,2,6,https://x.com/richasianbrat/status/1277749646912294912,1261800158276333569,richasianbrat
1277748311085047814,Mon Jun 29 23:40:50 +0000 2020,2,@CcriderJohn Trump Pence and his GOP goon squad all have BLOOD on their hands. VOTE THEM OUT!!!!! #VoteOutTheGOP #DumpTrump,1277748895800537088,,CcriderJohn,en,,0,0,1,https://x.com/buzzin_ur_ear/status/1277748895800537088,590970408,buzzin_ur_ear
1277748774463397888,Mon Jun 29 23:40:21 +0000 2020,0,Goon - Percocets Scene - YouTube https://t.co/jIBVHxZ99q,1277748774463397888,,,en,,0,0,0,https://x.com/dawsonwarner/status/1277748774463397888,18253565,dawsonwarner
1277707941446144000,Mon Jun 29 23:39:41 +0000 2020,0,@bambooney goon...?,1277748605743480832,,bambooney,en,,0,0,0,https://x.com/ISISLOVELGBTQ/status/1277748605743480832,832322601859051520,ISISLOVELGBTQ
1277744998931402752,Mon Jun 29 23:39:23 +0000 2020,0,@SherriKuczeryk @PhilipRucker @yashar @seungminkim Trump Pence and his GOP goon squad all have BLOOD on their hands. VOTE THEM OUT!!!!! #VoteOutTheGOP #DumpTrump,1277748528404627456,,theoldme2025,en,,0,0,0,https://x.com/buzzin_ur_ear/status/1277748528404627456,590970408,buzzin_ur_ear
1277577472738017281,Mon Jun 29 23:38:46 +0000 2020,1,@Hoosiers1986 @realDonaldTrump Fake news by @JoeConchaTV &amp; @CGasparino .. Trump camp says totally not true Never Trumper goon said it,1277748373097938946,,Hoosiers1986,en,,0,0,0,https://x.com/OCAmericans/status/1277748373097938946,18810387,OCAmericans
1277655847133462529,Mon Jun 29 23:38:14 +0000 2020,0,@Ebk_numba00 Trump is a goon low-key. Dude was threatening Cohen to kill him and his family if he ever talked shit. Michael Cohen said that himself during his trials on C-SPAN.,1277748240348254216,,FastcashEBK,en,,0,0,0,https://x.com/_ExquisiteSoul/status/1277748240348254216,135644819,_ExquisiteSoul
1277744998931402752,Mon Jun 29 23:36:46 +0000 2020,1,@PhilipRucker @seungminkim Maybe they should stop PONDERING and be patriots ... don t be Trump s GOP goon squad!! #DumpTrump #Treason,1277747871648006151,,PhilipRucker,en,,0,0,1,https://x.com/buzzin_ur_ear/status/1277747871648006151,590970408,buzzin_ur_ear
1277747635508654080,Mon Jun 29 23:35:50 +0000 2020,0,Donald trump is our president and has a warrant out for his arrest . He really top Goon,1277747635508654080,,,en,,0,0,0,https://x.com/DayDay4__/status/1277747635508654080,198711273,DayDay4__
1277732942836576257,Mon Jun 29 23:34:43 +0000 2020,4,@gabriellesays @Jessica65864285 @senatemajldr @realDonaldTrump @GOP Trump Pence and his GOP goon squad all have BLOOD on their hands. VOTE THEM OUT!!!!! #VoteOutTheGOP #DumpTrump,1277747355840905216,,,en,,0,1,2,https://x.com/buzzin_ur_ear/status/1277747355840905216,590970408,buzzin_ur_ear
1277738644175020032,Mon Jun 29 23:34:34 +0000 2020,4,@Jonnyarsenal @NianticHelp With the fat stacks niantic has if they cant get the job done im pretty sure u and ur goon squad would be able to knock it out in a jiffy lol,1277747316791947266,,Jonnyarsenal,en,,0,0,0,https://x.com/digiteck357/status/1277747316791947266,792932439064653824,digiteck357
1277747254485549057,Mon Jun 29 23:34:19 +0000 2020,0,One of these days there will be undeniable proof that Trump is a Russia-bought goon and Ben Shapiro will come out being like well he didn't know he was a *Russian* asset. He probably just thought he was an asset you know like a business asset. ,1277747254485549057,,,en,,0,0,0,https://x.com/DerlisAGonzalez/status/1277747254485549057,1164527485347913731,DerlisAGonzalez
1277642535318347776,Mon Jun 29 23:34:18 +0000 2020,0,@wryndriana Wibu nih ya sam goon chad @Vinzkrausser,1277747252056879105,,miyamotomiika,in,,0,1,0,https://x.com/samokcir/status/1277747252056879105,1165664216,samokcir
1277731333272469505,Mon Jun 29 23:33:07 +0000 2020,0,@lil_fennec_AD Goon ,1277746952659251201,,SomeLittleShit_,en,,0,1,0,https://x.com/Twistedfrosts/status/1277746952659251201,1870687603,Twistedfrosts
1277674480022818817,Mon Jun 29 23:33:05 +0000 2020,0,@Jack4NJ @GovMurphy This goon Murphy is an epic POS. Your fault NJ get it right next time.,1277746941972135939,,Jack4NJ,en,,0,0,0,https://x.com/Elast81189674/status/1277746941972135939,1268750010398707712,Elast81189674
1277740338036137984,Mon Jun 29 23:31:07 +0000 2020,1,@chipfranklin @MomsThoughts Trump Pence and his GOP goon squad all have BLOOD on their hands. VOTE THEM OUT!!!!! #VoteOutTheGOP #DumpTrump,1277746449959260161,,chipfranklin,en,,0,0,0,https://x.com/buzzin_ur_ear/status/1277746449959260161,590970408,buzzin_ur_ear
1277636956655157253,Mon Jun 29 23:29:18 +0000 2020,0,@SlayerofCis A Visit From the Goon Squad,1277745993191063552,,,en,,0,0,0,https://x.com/The2ndComing11/status/1277745993191063552,800831314681171968,The2ndComing11
1277325226079145986,Mon Jun 29 23:27:46 +0000 2020,0,@Bobby44562471 @Skidoo63 @JLok56313502 I know that last year 2 MILLION Chinese people marched in the streets on ONE night to protest against CCP goonerment goonsquad influence over HK. But to you and your goon buddies THOSE Chinese don't matter...,1277745605729759232,,,en,,0,0,0,https://x.com/AnarChristian/status/1277745605729759232,475332446,AnarChristian
1277745162945392640,Mon Jun 29 23:26:00 +0000 2020,0,@benshapiro facts don t care about your feelings. Even if the sound was off it doesn t make it less racist you goon. Fact.,1277745162945392640,,benshapiro,en,,0,0,0,https://x.com/NickinDreamland/status/1277745162945392640,1148716083827761152,NickinDreamland
1277707941446144000,Mon Jun 29 23:24:47 +0000 2020,0,@Okooksm8 @bambooney Wtf is goon,1277744856773902337,,Okooksm8,en,,0,1,0,https://x.com/Sunaloh/status/1277744856773902337,2987864475,Sunaloh
1277348496610177024,Mon Jun 29 23:22:37 +0000 2020,0,@RedactedPraxis @SteveStaeger @chinqpink @9NEWS What a goon. It's getting the knowledge out there.,1277744309115056128,,RedactedPraxis,en,,0,0,0,https://x.com/FortefyreGaming/status/1277744309115056128,932742858397966342,FortefyreGaming
1277743047170760705,Mon Jun 29 23:17:36 +0000 2020,3,Congrats Goon ,1277743047170760705,,,en,,0,0,0,https://x.com/Jasmineincharge/status/1277743047170760705,491806004,Jasmineincharge
1277736927576408064,Mon Jun 29 23:16:59 +0000 2020,1,@Warglepus the picture you goon. my candleholders are tentacles and i thought you'd appreciate that.,1277742892593958912,,Warglepus,en,,0,1,0,https://x.com/yusiaeso/status/1277742892593958912,82425356,yusiaeso
1277741674400067585,Mon Jun 29 23:16:57 +0000 2020,0,@TheCanuccTrucc Kinda hope it does lol lately ive been realizing hes s bit of a fucking goon,1277742885199384576,,TheArtOfDuality,en,,0,0,0,https://x.com/HovDaGoat/status/1277742885199384576,731474744231526401,HovDaGoat
1277741948795785217,Mon Jun 29 23:13:14 +0000 2020,0,George Kopec of Salem Oregon submitted our Gold Key Monster for today. Keep your sandwich safe from the PEANUT BUTTER AND JELLY GOON! #goldkeymonster https://t.co/7uvkmjQzei,1277741948795785217,https://pbs.twimg.com/media/Ebtzh-iX0AElAuw.jpg,,en,,0,1,0,https://x.com/BoughtThatComic/status/1277741948795785217,1004336046509838336,BoughtThatComic
1277212069868318720,Mon Jun 29 23:08:22 +0000 2020,2,@ChrisCollier79 @MatthewJshow @realDonaldTrump Oh get a life u are so predictable CNN goon..They even want to throw you out of your trailer park! MAGA 2020 buh bye Befuddled Biden worst candidate since Dukakis !,1277740722645393409,,1879_chris_c,en,,0,0,0,https://x.com/anthony95619727/status/1277740722645393409,955274065375186944,anthony95619727
1277740596342317056,Mon Jun 29 23:07:52 +0000 2020,0,This goon is violating the laws of the land! SETTING A GREAT EXAMPLE FOR COMMON INDIANS! Riding 2 wheelers,1277740596342317056,,,en,,0,0,0,https://x.com/viswag59/status/1277740596342317056,59606180,viswag59
1277665622646648833,Mon Jun 29 23:06:25 +0000 2020,1,@BBallsquared @wombatnation99 @KyleAGlaser It s frustrating to see the game cheapened for entertainment. The problem is that there s no clear way to fix it. Manfred is goon but the league might do well to experiment especially in a shortened season.,1277740231622459392,,BBallsquared,en,,0,0,0,https://x.com/headgamespsych/status/1277740231622459392,1211395145381232640,headgamespsych
1277628850130780160,Mon Jun 29 23:04:41 +0000 2020,0,@mattgaetz Not me you goon.,1277739798481063936,,mattgaetz,en,,0,0,0,https://x.com/circlegetsquare/status/1277739798481063936,17749812,circlegetsquare
1277739733754368001,Mon Jun 29 23:04:26 +0000 2020,0,GOON TRAX『IN YA MELLOW TONE10』リリース記念特別冊子に、DJ Ryow a.k.a smooth current × DJ Chika aka INHERITの対談が掲載！WEB版のDLはこちら！ https://t.co/gjaA6jHXYt,1277739733754368001,,,ja,,0,0,0,https://x.com/pleasure1997/status/1277739733754368001,1693932205,pleasure1997
1311091182399754240,Tue Sep 29 23:52:15 +0000 2020,0,@reedgalen @BretBaier Another trump goon!,1311091453028970496,,reedgalen,en,,0,0,0,https://x.com/thoughttheater/status/1311091453028970496,14314016,thoughttheater
1311078300928802816,Tue Sep 29 23:47:25 +0000 2020,0,@WendyWilliams @TheRevAl @TheRevAl is a total goon and everyone would benefit by just ignoring his racist propaganda.,1311090236835991552,,,en,,0,0,0,https://x.com/goodoldave22/status/1311090236835991552,45923538,goodoldave22
1310989729601642498,Tue Sep 29 23:46:08 +0000 2020,1,@XTJonJon We all know you a goon! Lol dont let ppl with low IQ get to you,1311089910896619526,,JonC___,en,,0,0,0,https://x.com/MrTalkYourShit/status/1311089910896619526,1277068091042734086,MrTalkYourShit
1311089303171280896,Tue Sep 29 23:43:43 +0000 2020,0,justabystander21random: goon-trainee: sissyaprilthings: sissyrachelhtx: cagednkinky: Yes. This. And her outfit and shoes. Yes Yes so it is .. Not looking for a Dom but this needs to be out there https://t.co/cO5EYD6U1J,1311089303171280896,,,en,,0,0,0,https://x.com/SpunoutdrifterB/status/1311089303171280896,1245515009628798979,SpunoutdrifterB
1310841381531901952,Tue Sep 29 23:43:09 +0000 2020,0,@sumrevenge He got one thing right he is truly a fucking goon,1311089160585990144,,grimmlights,en,,0,0,0,https://x.com/emilybalcerak/status/1311089160585990144,21369817,emilybalcerak
1311054592159944704,Tue Sep 29 23:42:39 +0000 2020,2,@LFL_McLeod @AdamSerwer They won t let his goon squad inside the polling place to intimidate voters. Only certified poll watchers are allowed by law.,1311089034777694208,,LFL_McLeod,en,,0,0,0,https://x.com/rick_scogin/status/1311089034777694208,796909447821918208,rick_scogin
1310962034813485057,Tue Sep 29 23:42:34 +0000 2020,0,@JoeBiden Lest we forget Erdogan s goon squad in Washington DC in 2017. https://t.co/e8Ylh2etmX,1311089014804541440,https://pbs.twimg.com/media/EjHsgkpWsAAljim.jpg,JoeBiden,en,,0,1,0,https://x.com/susantweetsNY/status/1311089014804541440,22168259,susantweetsNY
1311085875988660224,Tue Sep 29 23:41:57 +0000 2020,0,@eric_assclapton Desperate attempt to defend your goon squad,1311088857916547077,,eric_assclapton,en,,0,0,0,https://x.com/jason_watkins/status/1311088857916547077,179014099,jason_watkins
1311088321930592256,Tue Sep 29 23:39:49 +0000 2020,0,So basically start normalizing your emotional support goon.,1311088321930592256,,,en,,0,1,0,https://x.com/thankdogfordog/status/1311088321930592256,1116077696289845248,thankdogfordog
1311014652394889217,Tue Sep 29 23:38:36 +0000 2020,1,@firstpinkchaos I m a goon and I still showed up to call her Lady Destro ,1311088016161673218,,ValkofChaos,en,,0,0,0,https://x.com/WesleyDontSnipe/status/1311088016161673218,1026965238707617793,WesleyDontSnipe
1311038474053496832,Tue Sep 29 23:36:04 +0000 2020,0,@janessjustine Lol he s a fuckin goon,1311087378593767425,,,en,,0,0,0,https://x.com/aydreeannuh/status/1311087378593767425,134888165,aydreeannuh
1310676706714238977,Tue Sep 29 23:35:58 +0000 2020,0,@chelseahandler Hair today goon tomorrow,1311087353222529024,,chelseahandler,en,,0,0,0,https://x.com/kraps_don/status/1311087353222529024,1074135629808721920,kraps_don
1311086870894448642,Tue Sep 29 23:34:20 +0000 2020,1,@lkloepping u buggin he a goon,1311086944181530629,,lkloepping,en,,0,1,0,https://x.com/scattuna/status/1311086944181530629,497357152,scattuna
1311058338159955972,Tue Sep 29 23:33:31 +0000 2020,4,@DarrellFarr2 @YesSirJames Um. Excuse you. She pushed that birther bullshit just like her goon husband.....look it up on Google.,1311086734965379072,,DarrellFarr2,en,,0,1,0,https://x.com/Hopey_70/status/1311086734965379072,1060450915,Hopey_70
1311086315946029056,Tue Sep 29 23:31:51 +0000 2020,0,@ODNIgov Ratcliff you are a fucking disgrace to all men women of the intel community. You are just another compromised Trump goon. Shame on you,1311086315946029056,,ODNIgov,en,,0,0,0,https://x.com/AmiBartolobe/status/1311086315946029056,1105990286415749122,AmiBartolobe
1311085782170394624,Tue Sep 29 23:29:43 +0000 2020,0,Those guys aren't idiots goin' on a reckless rampage and they're not a goon squad blinded by radicalism. All they want is to make this a better country. They're warriors who have nowhere to go.,1311085782170394624,,,en,,0,0,0,https://x.com/mutsubot_eng/status/1311085782170394624,961175556447285249,mutsubot_eng
1310947057176317955,Tue Sep 29 23:28:35 +0000 2020,0,@abdullahadam @Hello00931670 @delventotime @AudreyTruschke many muslims born with hinduphobia it is just no so visible because anyone cover it labelled as RW goon n bla bla bla. many indian muslims hate all indian traditions n cultural things. how the hell urdu has been born in india? why many muslims still not able to speak local lang.?,1311085494311227392,,abdullahadam,en,,0,0,0,https://x.com/abhishek0812200/status/1311085494311227392,1104403200,abhishek0812200
1311083894859497474,Tue Sep 29 23:22:13 +0000 2020,2,I shouldn't even bother giving you my time in the day. Especially with that pin-dick and lack of cash you have. Want my attention? Then fucking $end. Worthless cucks. #catfish #catfishfindom #blackmail #homewrecker #findom #paypig #ripofffetish #scamfetish #goon #ripoff https://t.co/5CaacOOIwG,1311083894859497474,https://pbs.twimg.com/media/EjHnpaLWAAELcK-.jpg,,en,,0,0,0,https://x.com/WalletFinesse/status/1311083894859497474,1304472016809009157,WalletFinesse
1311079671413567488,Tue Sep 29 23:21:30 +0000 2020,0,@tribelaw HAHA ANOTHER #FakeNews story. The losers and suckers story was fake and this one is too. Nice try Mr.Tripe but only your brain dead sycophantic goon squad will believe this. You Commies are real morons.,1311083713451692035,,tribelaw,en,,0,0,0,https://x.com/TheCaptainsArse/status/1311083713451692035,925110891435216897,TheCaptainsArse
1311051647687307264,Tue Sep 29 23:20:39 +0000 2020,0,@realDonaldTrump Why should they let them in? The only thing that they are is an intimidating goon squad and it's so typical that you would send them out. A goon yourself. Just not intimidating in the least.,1311083500687294471,,realDonaldTrump,en,,0,0,0,https://x.com/christineyhsd/status/1311083500687294471,22001536,christineyhsd
1311051647687307264,Tue Sep 29 23:20:33 +0000 2020,0,@realDonaldTrump Your goon squad was probably trying to intimidate voters. #CorruptTrump,1311083473969598464,,realDonaldTrump,en,,0,0,0,https://x.com/TheRealVickMick/status/1311083473969598464,707001621163732992,TheRealVickMick
1311078470559174656,Tue Sep 29 23:20:26 +0000 2020,0,@LoneStarBrahmas @Trazzera2 Make sure to eat a sandwich or two Joey. You need a little meat on your bones to be a goon.,1311083444361928704,,LoneStarBrahmas,en,,0,0,0,https://x.com/CaryF300/status/1311083444361928704,153853773,CaryF300
1311079489007386625,Tue Sep 29 23:14:03 +0000 2020,4,@clownesvanzandt collected short stories of lydia davis and i just started egan s a visit from the goon squad yesterday,1311081838815752193,,,en,,0,0,0,https://x.com/NightlifeMingus/status/1311081838815752193,4729971553,NightlifeMingus
1311081376435798016,Tue Sep 29 23:12:13 +0000 2020,7,GOON,1311081376435798016,,,en,,0,1,0,https://x.com/CoachEmbrey_/status/1311081376435798016,40423557,CoachEmbrey_
