conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1243179387895283714,Fri Mar 27 01:55:20 +0000 2020,0,@shwartzmayne gYAT,1243355894399680512,,shwartzmayne,hu,,0,0,0,https://x.com/kidd0000/status/1243355894399680512,484248810,kidd0000
1243303334196523020,Thu Mar 26 22:27:36 +0000 2020,1,@drivelikeidrew oooh probably GYAT Milk and IAWDS are my top three,1243303618461290496,,dontdothatdrew,en,,0,0,0,https://x.com/LewisSwiftie/status/1243303618461290496,3488702494,LewisSwiftie
1243276646368632834,Thu Mar 26 20:50:56 +0000 2020,0,@LewisKelly22 no way !! gyat and liiwmi are like sisters to me,1243279291200213000,,LewisSwiftie,en,,0,1,0,https://x.com/abiioreden/status/1243279291200213000,1222331291753963527,abiioreden
1242962850584449030,Wed Mar 25 23:53:31 +0000 2020,0,Gyat damn ,1242962850584449030,,,ht,,0,0,0,https://x.com/FUNKY1byNature/status/1242962850584449030,71057215,FUNKY1byNature
1242949216894357509,Wed Mar 25 23:03:51 +0000 2020,1,@MFCPARlS gyat,1242950352627994631,,zarag0ldie,hu,,0,1,0,https://x.com/fakeltfIower/status/1242950352627994631,1114439317601030144,fakeltfIower
1242800490418593792,Wed Mar 25 19:03:47 +0000 2020,0,@MooknayaK2 Mandir koi ho daan bina chalega nahin. sarkaar ka anudaan seemit hoga aur gyat bhii. gupt daan ke bina purpose will be defeated. is bar aisa hota lagta hai.,1242889939093610496,,WeThePeople358,hi,,0,0,0,https://x.com/Hemantsantoshi/status/1242889939093610496,857083737242300417,Hemantsantoshi
1242885340496572416,Wed Mar 25 18:54:35 +0000 2020,1,@nathan__buglass best: GYAT / sex worst: man who married a robot,1242887621241700353,,nathan__buglass,en,,0,0,0,https://x.com/2Taity/status/1242887621241700353,1173163568038141952,2Taity
1242820740820467713,Wed Mar 25 16:13:14 +0000 2020,0,@headache_dreams gyat,1242847015870042119,,headache_dreams,hu,,0,1,0,https://x.com/thankyoujeffery/status/1242847015870042119,1135540850,thankyoujeffery
1242830255838171142,Wed Mar 25 15:06:38 +0000 2020,11,george with his hair tied back in the gyat vid ok,1242830255838171142,,,en,,0,1,1,https://x.com/abiioreden/status/1242830255838171142,1222331291753963527,abiioreden
1242759991469019136,Wed Mar 25 10:27:25 +0000 2020,0,@Gyaat Hello...Gyat Vasu!,1242759991469019136,,Gyaat,in,,0,0,0,https://x.com/SimpleAshvin/status/1242759991469019136,1147067748167458816,SimpleAshvin
1242711808013713409,Wed Mar 25 08:57:24 +0000 2020,0,@veronic00228925 Yala ma4y el gyat aktr mn el ry7at ya talya,1242737334212272129,,veronic00228925,tl,,0,1,0,https://x.com/PeterGhaly19/status/1242737334212272129,1201882190612701185,PeterGhaly19
1242670343145140224,Wed Mar 25 04:39:13 +0000 2020,0,@imaadi07 MAINE PADHA HAI TUMHE SAYAD GYAT NAHI KYOKI MAINE KAI TARAH KE LOGO KO DEKHA HAI DANGA FASAD KI HI BAATE KARATI HAI IS SAMY HAZ KAUN JA RAHA HAIN?? RAM MANDIR KO KENDRA NE KITANA FUND DIYA?TUMHE KAHAN CHAYIYE THA NRCNPR PE 27 HAZAR KAROD BULLET TRAIN PE 2.76 LAKH KAROD KI JAGAH.,1242672363134566400,,imaadi07,hi,,1,0,0,https://x.com/d_s1971/status/1242672363134566400,886128884839628800,d_s1971
1241525798579961858,Sun Mar 22 01:45:04 +0000 2020,0,@OGKayBee @_tannag Naw.. she don t bother nobody else on here but me and I m so gyat damn tied of it lol,1241541372160749568,,OGKayBee,en,,0,1,0,https://x.com/ScedCaintPaint/status/1241541372160749568,108090191,ScedCaintPaint
1241410871114567688,Sat Mar 21 17:06:30 +0000 2020,4,I m so gyat damn BORED https://t.co/OfcyKaZ0vt,1241410871114567688,https://pbs.twimg.com/tweet_video_thumb/ETpgmeyXQAAtyxN.jpg,,en,,0,3,1,https://x.com/cause4conceit/status/1241410871114567688,18923296,cause4conceit
1239966137787416579,Sat Mar 21 14:05:54 +0000 2020,1,@TzavierRJ @Thafnine the last thing you want in your fresh-baked muffin is someone's hamster but as it turns out that might be what you gyat,1241365420763942914,,Kaylio64,en,,0,0,0,https://x.com/StronkSadDeux/status/1241365420763942914,1185769379247644672,StronkSadDeux
1241310043414261760,Sat Mar 21 10:25:51 +0000 2020,2,my gyat video from laneway is god tier just saying,1241310043414261760,,,en,,0,0,0,https://x.com/MFCMlRANDA/status/1241310043414261760,3356658620,MFCMlRANDA
1241255556116934656,Sat Mar 21 07:52:29 +0000 2020,1,@minanohime They got special ions in their water or something cuz GYAT DAYUM. https://t.co/CjUNlUiXAK,1241271445637853184,https://pbs.twimg.com/tweet_video_thumb/ETnhzDLUwAUk2Sz.jpg,minanohime,en,,0,1,0,https://x.com/GoldRapture/status/1241271445637853184,284918023,GoldRapture
1241224680192819201,Sat Mar 21 05:20:17 +0000 2020,1,@iChrisTorres_ GYAT DAYUM,1241233144474488832,,iChrisTorres_,en,,0,1,0,https://x.com/chris_crispin/status/1241233144474488832,972166832760254464,chris_crispin
1241204674021044224,Sat Mar 21 03:27:09 +0000 2020,1,I m heated. I got drenched with jet fuel yesterday and I still smell it Gyat damn.,1241204674021044224,,,en,,0,0,0,https://x.com/halfheart_47/status/1241204674021044224,472265315,halfheart_47
1241108311262593032,Fri Mar 20 21:04:14 +0000 2020,8,it s like more vibey than chocolate but doesnt hit as hard as GYAT,1241108311262593032,,,en,,0,0,0,https://x.com/dontdothatdrew/status/1241108311262593032,1130432949302812672,dontdothatdrew
1241100121426874368,Fri Mar 20 20:31:42 +0000 2020,0,WELL GYAT DAMN.,1241100121426874368,,,en,,0,0,0,https://x.com/Naeem_Nara/status/1241100121426874368,180883673,Naeem_Nara
1241051848066228224,Fri Mar 20 17:19:52 +0000 2020,0,#OnePiece975 gyat damn this ch. really got me shedding a tear at work,1241051848066228224,,,en,,0,0,0,https://x.com/yokai_ev/status/1241051848066228224,82768494,yokai_ev
1227604229801398274,Fri Mar 20 12:20:08 +0000 2020,0,@jagishaarora @PJkanojia Jagdish ji pahle nahi gyat tha. Yeh 6 saal ki gahri Research Nagpur mein huyi tab pata chal saka.,1240976414821646338,,jagishaarora,hi,,0,1,0,https://x.com/QaiyumDr/status/1240976414821646338,1214045210725863428,QaiyumDr
1239409996426698752,Fri Mar 20 12:13:58 +0000 2020,0,@VISHNUY64613931 @AhmadSh86168492 @Real_Anuj Awatar kuch nahi hai parmeshwar ne kuch log hummay se he chuney or unko param gyan deya or kuch shakti bhe de taki wo baki logo ko parmeshwar ka gyat kara sakey Krishna ek paigubar tha profet,1240974862518083585,,VISHNUY64613931,hi,,0,3,0,https://x.com/Sam19775047/status/1240974862518083585,1205485118002872321,Sam19775047
1240925080517062657,Fri Mar 20 11:39:35 +0000 2020,0,@westhrop I thought GYAT particularly was cheap and lazy so weird coz I fucking love it now tbf happens for me every time they release a new song,1240966212458291201,,westhrop,en,,0,1,0,https://x.com/blueweekendAOTY/status/1240966212458291201,1069603188792283136,blueweekendAOTY
1240934139307552768,Fri Mar 20 09:32:08 +0000 2020,0,Again 2:30am and I m wide awake like a gyat damn crackhead.,1240934139307552768,,,en,,0,0,0,https://x.com/KingxD_/status/1240934139307552768,979754276,KingxD_
1240896124124385280,Fri Mar 20 07:06:08 +0000 2020,0,@BDUTT This apt illustrated by HarivanshRai Bachchan in Madhushala Apne yug mein subko anupam gyat hui apne hala kintu vridhon se jab poochha ek yahi uttar paya ab na rahe woh peenewalle ab na nahi woh Hala!!,1240897395732463616,,BDUTT,hi,,0,0,0,https://x.com/vksunil/status/1240897395732463616,65790974,vksunil
1240890126697295874,Fri Mar 20 06:37:15 +0000 2020,0,I made the best fuckin milkshake gyat damn ,1240890126697295874,,,en,,0,0,0,https://x.com/KingxD_/status/1240890126697295874,979754276,KingxD_
1240865848237187072,Fri Mar 20 05:04:07 +0000 2020,0,@DTisdale31 GYAT. I can t right now dangit,1240866690851889152,,DTisdale31,en,,0,1,0,https://x.com/HerDreadsRock/status/1240866690851889152,700743997325713408,HerDreadsRock
1240776562393387009,Thu Mar 19 23:09:31 +0000 2020,0,@amabahamas Bitch ain t no way marijuana fucks with your immune system. I would say smoking may further inflame your throat but that s about it. Not gyat damn marijuana itself,1240777451208310788,,amabahamas,en,,0,1,0,https://x.com/Xxyatusabe/status/1240777451208310788,1162194966267015169,Xxyatusabe
1240708149440438272,Thu Mar 19 18:34:08 +0000 2020,0,@irvpaswan Maniya khaydya mantri Bharat sarkaar ji. Jaisa ki Mujhe dainik jaagran ke dwara gyat hua ki hamre desh me ration rakhne ki jagah kam pad rahi hai Itna ration hai to Jharkhand sarkar Ek garib pariwar ki pukar nahin sun pa rahi hai Sir.acknowledgement no 3690121603 jo https://t.co/MTL78MnSAS,1240708149440438272,https://pbs.twimg.com/media/ETfheryU8AEN3qS.jpg,irvpaswan,hi,,0,0,0,https://x.com/Vishwajeet8323/status/1240708149440438272,1228621073991626752,Vishwajeet8323
1239969859896664064,Wed Mar 18 09:07:25 +0000 2020,0,@dineshkupadhyay @dibang Yadi pakistani paise se chal raha hai tab yeh baat kendra sarkar k gyat me avasya hoga. To usey roka kyon nahi jaa raha. Bank ka har ek transaction RBI ko gyat hota he.,1240203141003370496,,dineshkupadhyay,hi,,0,1,0,https://x.com/PuhanShisu/status/1240203141003370496,4723762674,PuhanShisu
1240129470075453442,Wed Mar 18 04:14:40 +0000 2020,0,zedd auntie gyat timeout ndd gastric :&lt;&lt;&lt;,1240129470075453442,,,en,,0,0,0,https://x.com/xosh4kur/status/1240129470075453442,997704995167391744,xosh4kur
1240095816406237184,Wed Mar 18 02:00:57 +0000 2020,8,Kroger poppin right now like a gyat dayum club. Hoes got jersey dresses on &amp; fuccboys got the Juvenile Back Dat Ass Up getup on. Wtf is going on?!?,1240095816406237184,,,en,,0,1,0,https://x.com/Tad_Braylor/status/1240095816406237184,276620353,Tad_Braylor
1240063824419405825,Tue Mar 17 23:53:49 +0000 2020,0,They closing every gyat damn thing,1240063824419405825,,,en,,0,0,0,https://x.com/FarFrxmFamiliar/status/1240063824419405825,1658085474,FarFrxmFamiliar
1240041008047538179,Tue Mar 17 22:23:09 +0000 2020,0,If kd would ve say his ass down brushed his gyat damn hair and stayed in dc...,1240041008047538179,,,en,,0,0,0,https://x.com/Xxyatusabe/status/1240041008047538179,1162194966267015169,Xxyatusabe
1239904483150364672,Tue Mar 17 13:20:39 +0000 2020,0,Boy this shit so gyat damn funny ,1239904483150364672,,,en,,0,1,0,https://x.com/ScedCaintPaint/status/1239904483150364672,108090191,ScedCaintPaint
1239814535411675137,Tue Mar 17 07:23:14 +0000 2020,0,@smritiirani tyag Patra dene ke bad Gupt suchna dwara gyat huaa hki is sevika pad ki bahali na nikalkar usi Megha suchi ke 3rd mahila ko Kiya ja Raha h ya kar diya gya hjo niyam ke wirudh hai sriman se niwedan h ki is pad ki Naya bahali nikalkar niyama anushar chayan Kiya jaye https://t.co/hsNWwcYqpN,1239814535411675137,https://pbs.twimg.com/media/ETS0rPzVAAMOAfD.jpg,smritiirani,hi,,0,0,0,https://x.com/SACHINK37199377/status/1239814535411675137,1210849441306951680,SACHINK37199377
1239762451861831680,Tue Mar 17 04:02:33 +0000 2020,0,@pretty_dijahh I ain t like none of them bitches now lil Debbie make a new snack I be on her neck them bitches so good and them lil brownies GYAT DAMN ITTTT,1239764030279081984,,,en,,0,0,0,https://x.com/MommyDonn/status/1239764030279081984,1174842101886017536,MommyDonn
1277737280644493313,Mon Jun 29 22:54:41 +0000 2020,0,Twisted my gyat Damn ankle so badly,1277737280644493313,,,en,,0,0,0,https://x.com/Laolu0113/status/1277737280644493313,1140387998212722689,Laolu0113
1277723510723547136,Mon Jun 29 22:01:19 +0000 2020,2,@shinycollarb0ne forearm for gyat https://t.co/JwK0Yx3SG1,1277723851858817026,https://pbs.twimg.com/ext_tw_video_thumb/1274677238961704964/pu/img/K3JkiGhbyR14U3xU.jpg,ellsimps,en,,0,1,0,https://x.com/nevsru/status/1277723851858817026,1240031911466143747,nevsru
1277650015087849473,Mon Jun 29 17:07:55 +0000 2020,0,Sar ji aapko gyat hoga Tadipaar Thai To Aisi Bhasha ka hi prayog Karega aur koi Bhasha Aati Nahin thi isliye ise Sansad ki Maryada ka Nahin pata ki Sansad Mein vicharon ka adhan Pradhan Hota Hai hi Mat bade ho sakte hain yah do do Hath to kushti ke akhade Ki Baat hoti hai yah,1277650015087849473,,,hi,,0,0,0,https://x.com/KumarPrqmod/status/1277650015087849473,1097068063567110146,KumarPrqmod
1277575357886017536,Mon Jun 29 14:05:44 +0000 2020,0,@Dees4Ever Gyat damn right,1277604167599693824,,Dees4Ever,en,,0,0,0,https://x.com/MommyDonn/status/1277604167599693824,1174842101886017536,MommyDonn
1277355950467399681,Sun Jun 28 21:57:23 +0000 2020,0,@Shelovesmartyyy This the last one gyat damn they on yo head,1277360474397474816,,,en,,0,0,0,https://x.com/SuspectSamosa/status/1277360474397474816,940352688,SuspectSamosa
1277283883315335173,Sun Jun 28 16:53:31 +0000 2020,1,@taronrocketman listen to gyat https://t.co/JwK0Yx3SG1,1277284000453857281,https://pbs.twimg.com/ext_tw_video_thumb/1274677238961704964/pu/img/K3JkiGhbyR14U3xU.jpg,1970sLOVERBOY,en,,0,1,0,https://x.com/nevsru/status/1277284000453857281,1240031911466143747,nevsru
1277223372255039491,Sun Jun 28 16:08:50 +0000 2020,0,@lovesickkboys gyat nice and high love to see it https://t.co/JwK0Yx3SG1,1277272757282242560,https://pbs.twimg.com/ext_tw_video_thumb/1274677238961704964/pu/img/K3JkiGhbyR14U3xU.jpg,,en,,0,0,0,https://x.com/nevsru/status/1277272757282242560,1240031911466143747,nevsru
1277213812442030082,Sun Jun 28 13:47:36 +0000 2020,0,@Profdilipmandal Aur ha ek bat bandal mitr sayad tmhe gyat na ho ye isliye h ki isase unka samman bana rhe Agar is bat se tmhe problem h to tm apne bete ko kah do vo tmhe nam leke bulae naki tmhe bap kah ke Use to pahle gulami se chutkara do vo bhi tmhara nam nhi leta h Kb tk atyachar kroge ,1277237212359188480,,Profdilipmandal,hi,,0,0,0,https://x.com/xDUC2lt3KjJw25l/status/1277237212359188480,1276077399470268416,xDUC2lt3KjJw25l
1277233589650886657,Sun Jun 28 13:40:04 +0000 2020,0,@moranmarc13 didn t see the setlist at all so Sex second was chaotic for me tbh. Also quite liked GYAT near the end too + more deep cuts than ABIIOR tour. Reading gig was better performance and general importance for the band/fans tho for sure,1277235317364396032,,moranmarc13,en,,0,0,0,https://x.com/underexitlights/status/1277235317364396032,865673991540928512,underexitlights
1276846527072239616,Sun Jun 28 10:57:27 +0000 2020,1,@Nagendra_AU @dikshamishraSP @drpreetiyadav9 Chotu Raja Apni Gyan apnne pas rahiyo Hmko gyat mat Karo jo Tumko na janta ho Usko batwo,1277194395679248386,,Nagendra_AU,hi,,0,1,0,https://x.com/SAURABH00971612/status/1277194395679248386,1261815798731091979,SAURABH00971612
1277072918824935425,Sun Jun 28 05:24:49 +0000 2020,0,@monikdevi @AWSANR @aajtak Kya madam jee aap what's app university ke mastarni ho? Aapke andhapan ko mai samjhta hu isliye vastavikta se aap ko dur dur tak gyat nahi hai apitu mai kosis karta hu jada ise dekh kar aap mujhe English ya Hindi me translate kar ke batane ka kast kare https://t.co/4q8K39t9IQ,1277110686276096000,https://pbs.twimg.com/media/Ebk1Y16XQAAojMU.jpg,Gabbar_sahab,hi,,0,1,0,https://x.com/BhartySunny/status/1277110686276096000,1098888492451577857,BhartySunny
1276785913683677184,Sun Jun 28 03:59:48 +0000 2020,0,@gyatsar omg baby!!! happy birthday!! i will listen to gyat extra times for you today ️️️,1277089290523013122,,,en,,0,0,0,https://x.com/eeveechesties/status/1277089290523013122,32961439,eeveechesties
1277002657694089216,Sat Jun 27 22:15:33 +0000 2020,0,Is this what gyat sounds like when you dont have blind stan disease,1277002657694089216,,,en,,0,0,0,https://x.com/spoonerkelisse/status/1277002657694089216,866012833800228864,spoonerkelisse
1276892089939361793,Sat Jun 27 14:56:12 +0000 2020,4,me when having no head or gyat comes on https://t.co/s8431YNH5l,1276892089939361793,,,en,,0,2,0,https://x.com/nevsru/status/1276892089939361793,1240031911466143747,nevsru
1276527667693699072,Fri Jun 26 18:35:36 +0000 2020,0,@Kyle_Q7 Gyat damn lol 2004? I m still on the All of the lights one,1276584915354730496,,Kyle_Q7,en,,0,0,0,https://x.com/SteppinRazuh/status/1276584915354730496,240265714,SteppinRazuh
1276549467559178243,Fri Jun 26 16:14:44 +0000 2020,16,#शिक्षक_भर्ती_जल्दी_हो @bhupeshbaghel ji aaj ye gyat hua ki #shikshavibagh se hi permission nhe gaya vittvibhag me aur Hume ab tk ye btaaya jaa raha tha vittvibhag me bharti ataki h..ye btaiye sach kya h.@IBC24News @ZeeMPCG @GovernorCG @amitjogi @tamradhwajsahu0 @Deveshtiwari_,1276549467559178243,,,hi,,0,0,29,https://x.com/sun2sh/status/1276549467559178243,1225458805388935168,sun2sh
1276251474725613568,Thu Jun 25 20:55:18 +0000 2020,2,@MikeSixR @GhostGaming yooo gyat damn,1276257686422720512,,MikeSixR,ht,,0,1,0,https://x.com/Remurdy/status/1276257686422720512,819260005681602560,Remurdy
1276225382543314945,Thu Jun 25 18:46:56 +0000 2020,0,damn the moon be changing signs every gyat damn day..,1276225382543314945,,,en,,0,1,0,https://x.com/SZNOFGLASS/status/1276225382543314945,966505274893914114,SZNOFGLASS
1276187767979020288,Thu Jun 25 16:23:09 +0000 2020,0,@nilataughtu They a gyat damn lie. I paid $150 with sprint and didn t they merge recently?,1276189196844236800,,nilataughtu,en,,0,1,0,https://x.com/saturn4you/status/1276189196844236800,1210010606,saturn4you
1270811126012485632,Thu Jun 25 11:45:22 +0000 2020,0,@kamil_shaikh0 @AbuSafiyah1 @IslaamWins @DanileR10 @cubicleman78 @yousefbenyef @BongReturns @utopianas @muzaffar_zaki @Abumusamujahid @SameerAstron @yaao2014 @55thparallel @half_amazing10 @muhammad_karam0 @itruthman1 @Baborlawan @AlmahdiWesam @DanielOConnel18 @pazhrickal @PaulvsJesus @AllEvidence @HolgerD7 @Arkon_Jafari @quranandbibleb1 @BreatheHope1 @Omar53223122 @Rohaaan45 @Calogenoz @DChristianity10 @RioPedro2 @Aim4F Kisi bhi bat ko analyse karne se pehle kis sandarb mein kaha gaya hein ye bhi gyat mein lena hein. Wah dono alag hein,1276119290039595008,,,hi,,0,0,0,https://x.com/itsvajraaa/status/1276119290039595008,1198240469672583168,itsvajraaa
1275995903665422336,Thu Jun 25 08:18:34 +0000 2020,0,@RamNihor13 @Shilpa_Bhartiy @RajatSharmaLive Bhut sahi bhai isse jyada aaj un veer ajaadi ke sipahiyo ke balidaan ke baare me bhi hme gyat hota jo itihas me kho gaya hai,1276067244879933441,,RamNihor05,hi,,0,0,0,https://x.com/subu101102/status/1276067244879933441,125723427,subu101102
1275970865570742274,Thu Jun 25 01:55:35 +0000 2020,0,@CJ_Jones112 happy gyat damn birthday pimp,1275970865570742274,,CJ_Jones112,en,,0,1,0,https://x.com/THA_MANAGA/status/1275970865570742274,316655185,THA_MANAGA
1275911394811162625,Wed Jun 24 21:59:16 +0000 2020,18,watched the reading performance of gyat their shows do be rly fun,1275911394811162625,,,en,,0,0,0,https://x.com/fakeltfIower/status/1275911394811162625,1114439317601030144,fakeltfIower
1275638849608339456,Wed Jun 24 03:56:16 +0000 2020,0,thinking about how the starbucks next to the arena didn t have the ingredients for a tropical mango frozen iced tea so i had to have got chocolate and i burned my mouth but that did not stop me from screaming gyat,1275638849608339456,,,en,,0,0,0,https://x.com/nevsru/status/1275638849608339456,1240031911466143747,nevsru
1275601506750754816,Wed Jun 24 01:30:01 +0000 2020,1,@EVERYTHlNGDENY gyat,1275602043747610626,,sugargnf,hu,,0,0,0,https://x.com/nevsru/status/1275602043747610626,1240031911466143747,nevsru
1275542682618732545,Wed Jun 24 00:03:36 +0000 2020,1,@The1975Daisy gyat apparently sounds like kpop...,1275580298537971713,,thebeachll,en,,0,1,0,https://x.com/live0nmars/status/1275580298537971713,3426870123,live0nmars
